Fecha,Mes,Precio
2020-04-07,2021-02,225.0
2020-04-08,2021-02,225.0
2020-04-13,2021-02,225.25
2020-04-14,2021-02,225.25
2020-04-15,2021-02,225.25
2020-04-16,2021-02,225.25
2020-04-17,2021-02,225.25
2020-04-20,2021-02,225.25
2020-04-21,2021-02,225.25
2020-04-22,2021-02,225.5
2020-04-23,2021-02,225.5
2020-04-24,2021-02,225.5
2020-04-27,2021-02,225.8
2020-04-28,2021-02,225.8
2020-04-29,2021-02,225.8
2020-04-30,2021-02,225.8
2020-05-04,2021-02,225.8
2020-05-05,2021-02,226.0
2020-05-06,2021-02,226.0
2020-05-07,2021-02,226.23
2020-05-08,2021-02,226.23
2020-05-11,2021-02,226.23
2020-05-12,2021-02,226.23
2020-05-13,2021-02,226.23
2020-05-14,2021-02,226.23
2020-05-15,2021-02,226.23
2020-05-18,2021-02,226.23
2020-05-19,2021-02,226.57
2020-05-20,2021-02,227.02
2020-05-21,2021-02,228.15
2020-05-22,2021-02,228.15
2020-05-26,2021-02,229.29
2020-05-27,2021-02,230.44
2020-05-28,2021-02,231.59
2020-05-29,2021-02,233.91
2020-06-01,2021-02,236.25
2020-06-02,2021-02,239.79
2020-06-03,2021-02,242.19
2020-06-04,2021-02,243.4
2020-06-05,2021-02,244.62
2020-06-08,2021-02,248.29
2020-06-09,2021-02,249.53
2020-06-10,2021-02,250.78
2020-06-11,2021-02,253.28
2020-06-12,2021-02,254.55
2020-06-16,2021-02,255.82
2020-06-17,2021-02,256.46
2020-06-18,2021-02,257.23
2020-06-19,2021-02,258.52
2020-06-23,2021-02,259.29
2020-06-24,2021-02,260.07
2020-06-25,2021-02,260.59
2020-06-26,2021-02,261.89
2020-06-30,2021-02,262.42
2020-07-01,2021-02,260.0
2020-07-02,2021-02,260.0
2020-07-03,2021-02,260.0
2020-07-06,2021-02,259.35
2020-07-07,2021-02,259.35
2020-07-08,2021-02,258.0
2020-07-09,2021-02,257.23
2020-07-10,2021-02,253.37
2020-07-13,2021-02,252.1
2020-07-14,2021-02,252.1
2020-07-15,2021-02,252.1
2020-07-16,2021-02,252.1
2020-07-17,2021-02,251.6
2020-07-21,2021-02,251.6
2020-07-22,2021-02,251.6
2020-07-23,2021-02,249.08
2020-07-24,2021-02,249.08
2020-07-27,2021-02,247.84
2020-07-28,2021-02,244.12
2020-07-29,2021-02,240.0
2020-07-30,2021-02,236.4
2020-07-31,2021-02,236.4
2020-08-03,2021-02,237.0
2020-08-04,2021-02,239.0
2020-08-05,2021-02,240.0
2020-08-06,2021-02,240.0
2020-08-10,2021-02,238.0
2020-08-11,2021-02,238.0
2020-08-12,2021-02,238.0
2020-08-13,2021-02,239.0
2020-08-14,2021-02,240.0
2020-08-18,2021-02,240.0
2020-08-19,2021-02,239.4
2020-08-20,2021-02,238.8
2020-08-21,2021-02,235.0
2020-08-24,2021-02,231.48
2020-08-25,2021-02,230.0
2020-08-26,2021-02,228.85
2020-08-27,2021-02,228.0
2020-08-28,2021-02,228.0
2020-08-31,2021-02,228.0
2020-09-01,2021-02,226.86
2020-09-02,2021-02,225.0
2020-09-03,2021-02,225.0
2020-09-04,2021-02,223.88
2020-09-07,2021-02,223.2
2020-09-08,2021-02,222.53
2020-09-09,2021-02,222.53
2020-09-10,2021-02,222.53
2020-09-11,2021-02,222.53
2020-09-14,2021-02,222.53
2020-09-15,2021-02,222.53
2020-09-16,2021-02,222.53
2020-09-17,2021-02,222.53
2020-09-18,2021-02,222.53
2020-09-21,2021-02,222.53
2020-09-22,2021-02,222.53
2020-09-23,2021-02,222.53
2020-09-24,2021-02,222.53
2020-09-25,2021-02,222.53
2020-09-28,2021-02,222.53
2020-09-29,2021-02,222.53
2020-09-30,2021-02,222.53
2020-10-01,2021-02,222.53
2020-10-02,2021-02,222.0
2020-10-05,2021-02,221.0
2020-10-06,2021-02,220.0
2020-10-07,2021-02,220.0
2020-10-08,2021-02,218.9
2020-10-09,2021-02,218.9
2020-10-13,2021-02,218.9
2020-10-14,2021-02,218.9
2020-10-15,2021-02,218.9
2020-10-16,2021-02,218.9
2020-10-19,2021-02,218.9
2020-10-20,2021-02,218.9
2020-10-21,2021-02,220.0
2020-10-22,2021-02,220.0
2020-10-23,2021-02,220.0
2020-10-26,2021-02,220.0
2020-10-27,2021-02,220.0
2020-10-28,2021-02,220.0
2020-10-29,2021-02,220.0
2020-10-30,2021-02,220.0
2020-11-03,2021-02,220.0
2020-11-04,2021-02,220.0
2020-11-05,2021-02,220.0
2020-11-06,2021-02,220.0
2020-11-09,2021-02,220.0
2020-11-10,2021-02,220.0
2020-11-11,2021-02,220.0
2020-11-12,2021-02,220.0
2020-11-13,2021-02,220.0
2020-11-17,2021-02,220.0
2020-11-18,2021-02,220.0
2020-11-19,2021-02,220.0
2020-11-20,2021-02,220.0
2020-11-23,2021-02,220.0
2020-11-24,2021-02,220.0
2020-11-25,2021-02,220.0
2020-11-26,2021-02,220.0
2020-11-27,2021-02,220.0
2020-11-30,2021-02,218.9
2020-12-01,2021-02,218.9
2020-12-02,2021-02,215.62
2020-12-03,2021-02,214.5
2020-12-04,2021-02,213.0
2020-12-07,2021-02,211.5
2020-12-09,2021-02,210.0
2020-12-10,2021-02,210.0
2020-12-11,2021-02,210.0
2020-12-14,2021-02,210.0
2020-12-15,2021-02,210.0
2020-12-16,2021-02,210.0
2020-12-17,2021-02,210.0
2020-12-18,2021-02,210.0
2020-12-21,2021-02,210.0
2020-12-22,2021-02,210.0
2020-12-23,2021-02,210.0
2020-12-24,2021-02,210.0
2020-12-28,2021-02,210.0
2020-12-29,2021-02,210.0
2020-12-30,2021-02,210.0
2021-01-04,2021-02,209.0
2021-01-05,2021-02,208.5
2021-01-06,2021-02,208.5
2021-01-07,2021-02,208.0
2021-01-08,2021-02,208.0
2021-01-12,2021-02,206.0
2021-01-13,2021-02,203.61
2021-01-14,2021-02,201.63
2021-01-15,2021-02,199.65
2021-01-18,2021-02,197.69
2021-01-19,2021-02,196.7
2021-01-20,2021-02,196.7
2021-01-21,2021-02,200.0
2021-01-22,2021-02,202.5
2021-01-25,2021-02,204.99
2021-01-26,2021-02,207.49
2021-01-27,2021-02,210.0
2021-01-28,2021-02,212.5
2021-01-29,2021-02,215.0
2021-02-01,2021-02,217.15
2021-02-02,2021-02,221.49
2021-02-03,2021-02,225.06
2021-02-04,2021-02,230.69
2021-02-05,2021-02,236.0
2021-02-08,2021-02,239.54
2021-02-09,2021-02,243.85
2021-02-10,2021-02,248.17
2021-02-11,2021-02,249.58
2021-02-12,2021-02,249.58
2021-02-15,2021-02,251.13
2021-02-16,2021-02,253.24
2021-02-17,2021-02,255.34
2021-02-18,2021-02,257.43
2021-02-19,2021-02,261.76
2021-02-22,2021-02,261.76
2021-02-23,2021-02,261.76
2021-02-24,2021-02,261.76
2021-02-25,2021-02,263.38
2021-02-26,2021-02,263.75
2020-01-02,2021-03,226.9
2020-01-03,2021-03,228.05
2020-01-07,2021-03,229.2
2020-01-08,2021-03,229.2
2020-01-09,2021-03,229.2
2020-01-10,2021-03,229.2
2020-01-13,2021-03,229.2
2020-01-14,2021-03,229.2
2020-01-15,2021-03,229.2
2020-01-16,2021-03,229.2
2020-01-17,2021-03,229.2
2020-01-20,2021-03,229.2
2020-01-21,2021-03,229.2
2020-01-22,2021-03,228.05
2020-01-23,2021-03,228.05
2020-01-24,2021-03,228.05
2020-01-27,2021-03,228.05
2020-01-28,2021-03,228.05
2020-01-29,2021-03,228.05
2020-01-30,2021-03,228.05
2020-01-31,2021-03,228.05
2020-02-03,2021-03,228.05
2020-02-04,2021-03,225.8
2020-02-05,2021-03,223.95
2020-02-06,2021-03,222.2
2020-02-07,2021-03,221.5
2020-02-10,2021-03,219.3
2020-02-11,2021-03,219.3
2020-02-12,2021-03,220.85
2020-02-13,2021-03,223.1
2020-02-14,2021-03,223.1
2020-02-17,2021-03,223.1
2020-02-18,2021-03,223.1
2020-02-19,2021-03,222.65
2020-02-20,2021-03,222.65
2020-02-21,2021-03,222.65
2020-02-24,2021-03,222.65
2020-02-25,2021-03,222.65
2020-02-26,2021-03,222.65
2020-02-27,2021-03,221.3
2020-02-28,2021-03,220.95
2020-03-02,2021-03,220.95
2020-03-03,2021-03,220.95
2020-03-04,2021-03,220.95
2020-03-05,2021-03,220.95
2020-03-06,2021-03,220.95
2020-03-09,2021-03,220.95
2020-03-10,2021-03,220.95
2020-03-11,2021-03,220.95
2020-03-12,2021-03,220.95
2020-03-13,2021-03,222.7
2020-03-16,2021-03,222.7
2020-03-17,2021-03,222.7
2020-03-18,2021-03,222.7
2020-03-19,2021-03,222.7
2020-03-20,2021-03,222.7
2020-03-24,2021-03,222.7
2020-03-25,2021-03,222.7
2020-03-26,2021-03,222.7
2020-03-27,2021-03,222.7
2020-03-30,2021-03,222.7
2020-03-31,2021-03,222.7
2020-04-01,2021-03,223.0
2020-04-02,2021-03,223.0
2020-04-03,2021-03,223.0
2020-04-06,2021-03,223.0
2020-04-07,2021-03,223.0
2020-04-08,2021-03,223.0
2020-04-13,2021-03,223.0
2020-04-14,2021-03,223.0
2020-04-15,2021-03,223.0
2020-04-16,2021-03,223.0
2020-04-17,2021-03,223.0
2020-04-20,2021-03,223.0
2020-04-21,2021-03,223.0
2020-04-22,2021-03,223.0
2020-04-23,2021-03,223.0
2020-04-24,2021-03,223.0
2020-04-27,2021-03,223.0
2020-04-28,2021-03,223.0
2020-04-29,2021-03,223.0
2020-04-30,2021-03,223.0
2020-05-04,2021-03,223.0
2020-05-05,2021-03,223.0
2020-05-06,2021-03,223.0
2020-05-07,2021-03,223.22
2020-05-08,2021-03,223.22
2020-05-11,2021-03,223.22
2020-05-12,2021-03,223.22
2020-05-13,2021-03,223.22
2020-05-14,2021-03,223.22
2020-05-15,2021-03,223.22
2020-05-18,2021-03,223.22
2020-05-19,2021-03,223.56
2020-05-20,2021-03,224.0
2020-05-21,2021-03,225.12
2020-05-22,2021-03,225.12
2020-05-26,2021-03,226.25
2020-05-27,2021-03,227.72
2020-05-28,2021-03,228.4
2020-05-29,2021-03,230.69
2020-06-01,2021-03,233.0
2020-06-02,2021-03,236.49
2020-06-03,2021-03,238.86
2020-06-04,2021-03,240.05
2020-06-05,2021-03,241.25
2020-06-08,2021-03,244.87
2020-06-09,2021-03,246.09
2020-06-10,2021-03,247.32
2020-06-11,2021-03,249.8
2020-06-12,2021-03,251.05
2020-06-16,2021-03,252.3
2020-06-17,2021-03,252.93
2020-06-18,2021-03,253.69
2020-06-19,2021-03,254.96
2020-06-23,2021-03,255.72
2020-06-24,2021-03,256.49
2020-06-25,2021-03,257.0
2020-06-26,2021-03,258.29
2020-06-30,2021-03,258.81
2020-07-01,2021-03,260.0
2020-07-02,2021-03,260.0
2020-07-03,2021-03,260.0
2020-07-06,2021-03,259.35
2020-07-07,2021-03,259.35
2020-07-08,2021-03,258.0
2020-07-09,2021-03,257.23
2020-07-10,2021-03,253.37
2020-07-13,2021-03,252.1
2020-07-14,2021-03,252.1
2020-07-15,2021-03,252.1
2020-07-16,2021-03,252.1
2020-07-17,2021-03,251.6
2020-07-21,2021-03,251.6
2020-07-22,2021-03,251.6
2020-07-23,2021-03,249.08
2020-07-24,2021-03,249.08
2020-07-27,2021-03,247.84
2020-07-28,2021-03,244.12
2020-07-29,2021-03,240.0
2020-07-30,2021-03,236.4
2020-07-31,2021-03,236.4
2020-08-03,2021-03,237.0
2020-08-04,2021-03,239.0
2020-08-05,2021-03,240.0
2020-08-06,2021-03,240.0
2020-08-10,2021-03,238.0
2020-08-11,2021-03,238.0
2020-08-12,2021-03,238.0
2020-08-13,2021-03,239.0
2020-08-14,2021-03,240.0
2020-08-18,2021-03,240.0
2020-08-19,2021-03,239.4
2020-08-20,2021-03,238.8
2020-08-21,2021-03,235.0
2020-08-24,2021-03,231.48
2020-08-25,2021-03,230.0
2020-08-26,2021-03,228.85
2020-08-27,2021-03,228.0
2020-08-28,2021-03,228.0
2020-08-31,2021-03,228.0
2020-09-01,2021-03,227.0
2020-09-02,2021-03,227.0
2020-09-03,2021-03,227.0
2020-09-04,2021-03,227.0
2020-09-07,2021-03,225.87
2020-09-08,2021-03,222.53
2020-09-09,2021-03,222.53
2020-09-10,2021-03,222.53
2020-09-11,2021-03,222.53
2020-09-14,2021-03,222.53
2020-09-15,2021-03,222.53
2020-09-16,2021-03,222.53
2020-09-17,2021-03,222.53
2020-09-18,2021-03,222.53
2020-09-21,2021-03,222.53
2020-09-22,2021-03,222.53
2020-09-23,2021-03,222.53
2020-09-24,2021-03,222.53
2020-09-25,2021-03,222.53
2020-09-28,2021-03,222.53
2020-09-29,2021-03,222.53
2020-09-30,2021-03,222.53
2020-10-01,2021-03,222.53
2020-10-02,2021-03,222.0
2020-10-05,2021-03,221.0
2020-10-06,2021-03,220.0
2020-10-07,2021-03,220.0
2020-10-08,2021-03,218.9
2020-10-09,2021-03,218.9
2020-10-13,2021-03,218.9
2020-10-14,2021-03,218.9
2020-10-15,2021-03,218.9
2020-10-16,2021-03,218.9
2020-10-19,2021-03,218.9
2020-10-20,2021-03,218.9
2020-10-21,2021-03,220.0
2020-10-22,2021-03,220.0
2020-10-23,2021-03,220.0
2020-10-26,2021-03,220.0
2020-10-27,2021-03,220.0
2020-10-28,2021-03,220.0
2020-10-29,2021-03,220.0
2020-10-30,2021-03,220.0
2020-11-03,2021-03,220.0
2020-11-04,2021-03,220.0
2020-11-05,2021-03,220.0
2020-11-06,2021-03,220.0
2020-11-09,2021-03,220.0
2020-11-10,2021-03,220.0
2020-11-11,2021-03,220.0
2020-11-12,2021-03,220.0
2020-11-13,2021-03,220.0
2020-11-17,2021-03,220.0
2020-11-18,2021-03,220.0
2020-11-19,2021-03,220.0
2020-11-20,2021-03,220.0
2020-11-23,2021-03,220.0
2020-11-24,2021-03,220.0
2020-11-25,2021-03,220.0
2020-11-26,2021-03,220.0
2020-11-27,2021-03,220.0
2020-11-30,2021-03,220.0
2020-12-01,2021-03,220.0
2020-12-02,2021-03,216.7
2020-12-03,2021-03,214.5
2020-12-04,2021-03,213.0
2020-12-07,2021-03,211.5
2020-12-09,2021-03,210.0
2020-12-10,2021-03,210.0
2020-12-11,2021-03,210.0
2020-12-14,2021-03,210.0
2020-12-15,2021-03,210.0
2020-12-16,2021-03,210.0
2020-12-17,2021-03,210.0
2020-12-18,2021-03,210.0
2020-12-21,2021-03,210.0
2020-12-22,2021-03,210.0
2020-12-23,2021-03,210.0
2020-12-24,2021-03,210.0
2020-12-28,2021-03,210.0
2020-12-29,2021-03,210.0
2020-12-30,2021-03,210.0
2021-01-04,2021-03,209.0
2021-01-05,2021-03,209.0
2021-01-06,2021-03,209.0
2021-01-07,2021-03,209.0
2021-01-08,2021-03,209.0
2021-01-12,2021-03,208.0
2021-01-13,2021-03,207.0
2021-01-14,2021-03,206.0
2021-01-15,2021-03,204.99
2021-01-18,2021-03,204.0
2021-01-19,2021-03,204.0
2021-01-20,2021-03,204.0
2021-01-21,2021-03,206.0
2021-01-22,2021-03,208.33
2021-01-25,2021-03,210.66
2021-01-26,2021-03,213.0
2021-01-27,2021-03,215.0
2021-01-28,2021-03,218.45
2021-01-29,2021-03,220.0
2021-02-01,2021-03,221.0
2021-02-02,2021-03,222.77
2021-02-03,2021-03,224.28
2021-02-04,2021-03,225.78
2021-02-05,2021-03,227.29
2021-02-08,2021-03,227.29
2021-02-09,2021-03,228.9
2021-02-10,2021-03,231.67
2021-02-11,2021-03,231.67
2021-02-12,2021-03,231.67
2021-02-15,2021-03,235.0
2021-02-16,2021-03,238.34
2021-02-17,2021-03,240.41
2021-02-18,2021-03,241.78
2021-02-19,2021-03,243.16
2021-02-22,2021-03,243.16
2021-02-23,2021-03,243.16
2021-02-24,2021-03,242.0
2021-02-25,2021-03,241.0
2021-02-26,2021-03,241.0
2021-03-01,2021-03,239.55
2021-03-02,2021-03,238.09
2021-03-03,2021-03,234.52
2021-03-04,2021-03,231.45
2021-03-05,2021-03,226.82
2021-03-08,2021-03,223.42
2021-03-09,2021-03,220.07
2021-03-10,2021-03,216.72
2021-03-11,2021-03,213.38
2021-03-12,2021-03,210.0
2021-03-15,2021-03,204.75
2021-03-16,2021-03,200.68
2021-03-17,2021-03,195.82
2021-03-18,2021-03,191.84
2021-03-19,2021-03,187.04
2021-03-23,2021-03,180.49
2021-03-24,2021-03,174.17
2021-03-25,2021-03,168.34
2021-03-26,2021-03,163.79
2021-03-29,2021-03,160.52
2021-03-30,2021-03,157.76
2021-03-31,2021-03,155.85
2020-01-02,2021-04,200.0
2020-01-03,2021-04,200.0
2020-01-07,2021-04,200.0
2020-01-08,2021-04,200.0
2020-01-09,2021-04,200.0
2020-01-10,2021-04,200.0
2020-01-13,2021-04,200.0
2020-01-14,2021-04,200.0
2020-01-15,2021-04,200.0
2020-01-16,2021-04,200.0
2020-01-17,2021-04,200.0
2020-01-20,2021-04,201.0
2020-01-21,2021-04,202.0
2020-01-22,2021-04,202.0
2020-01-23,2021-04,203.0
2020-01-24,2021-04,203.0
2020-01-27,2021-04,203.6
2020-01-28,2021-04,204.5
2020-01-29,2021-04,205.5
2020-01-30,2021-04,206.5
2020-01-31,2021-04,207.1
2020-02-03,2021-04,208.1
2020-02-04,2021-04,209.75
2020-02-05,2021-04,211.45
2020-02-06,2021-04,211.45
2020-02-07,2021-04,213.6
2020-02-10,2021-04,216.8
2020-02-11,2021-04,219.3
2020-02-12,2021-04,220.85
2020-02-13,2021-04,223.1
2020-02-14,2021-04,223.1
2020-02-17,2021-04,223.1
2020-02-18,2021-04,223.1
2020-02-19,2021-04,222.65
2020-02-20,2021-04,222.65
2020-02-21,2021-04,222.65
2020-02-24,2021-04,222.65
2020-02-25,2021-04,222.65
2020-02-26,2021-04,222.65
2020-02-27,2021-04,221.3
2020-02-28,2021-04,220.95
2020-03-02,2021-04,220.95
2020-03-03,2021-04,220.95
2020-03-04,2021-04,220.95
2020-03-05,2021-04,220.95
2020-03-06,2021-04,220.95
2020-03-09,2021-04,220.95
2020-03-10,2021-04,220.95
2020-03-11,2021-04,220.95
2020-03-12,2021-04,220.95
2020-03-13,2021-04,222.7
2020-03-16,2021-04,222.7
2020-03-17,2021-04,222.7
2020-03-18,2021-04,222.7
2020-03-19,2021-04,222.7
2020-03-20,2021-04,222.7
2020-03-24,2021-04,222.7
2020-03-25,2021-04,222.7
2020-03-26,2021-04,222.7
2020-03-27,2021-04,222.7
2020-03-30,2021-04,222.7
2020-03-31,2021-04,222.7
2020-04-01,2021-04,222.7
2020-04-02,2021-04,222.7
2020-04-03,2021-04,222.7
2020-04-06,2021-04,222.7
2020-04-07,2021-04,222.7
2020-04-08,2021-04,223.0
2020-04-13,2021-04,223.0
2020-04-14,2021-04,223.0
2020-04-15,2021-04,223.0
2020-04-16,2021-04,223.0
2020-04-17,2021-04,223.0
2020-04-20,2021-04,223.0
2020-04-21,2021-04,223.0
2020-04-22,2021-04,223.0
2020-04-23,2021-04,223.0
2020-04-24,2021-04,223.0
2020-04-27,2021-04,223.0
2020-04-28,2021-04,223.4
2020-04-29,2021-04,223.4
2020-04-30,2021-04,223.5
2020-05-04,2021-04,223.5
2020-05-05,2021-04,223.5
2020-05-06,2021-04,223.5
2020-05-07,2021-04,223.5
2020-05-08,2021-04,223.5
2020-05-11,2021-04,223.5
2020-05-12,2021-04,223.5
2020-05-13,2021-04,223.5
2020-05-14,2021-04,223.5
2020-05-15,2021-04,223.5
2020-05-18,2021-04,223.5
2020-05-19,2021-04,223.5
2020-05-20,2021-04,223.95
2020-05-21,2021-04,225.07
2020-05-22,2021-04,225.07
2020-05-26,2021-04,226.19
2020-05-27,2021-04,227.1
2020-05-28,2021-04,227.55
2020-05-29,2021-04,229.83
2020-06-01,2021-04,232.12
2020-06-02,2021-04,234.45
2020-06-03,2021-04,235.0
2020-06-04,2021-04,236.18
2020-06-05,2021-04,237.36
2020-06-08,2021-04,238.54
2020-06-09,2021-04,239.74
2020-06-10,2021-04,240.21
2020-06-11,2021-04,241.42
2020-06-12,2021-04,241.9
2020-06-16,2021-04,242.38
2020-06-17,2021-04,242.99
2020-06-18,2021-04,243.72
2020-06-19,2021-04,244.94
2020-06-23,2021-04,245.67
2020-06-24,2021-04,246.41
2020-06-25,2021-04,246.9
2020-06-26,2021-04,247.64
2020-06-30,2021-04,248.14
2020-07-01,2021-04,245.66
2020-07-02,2021-04,243.2
2020-07-03,2021-04,242.47
2020-07-06,2021-04,241.26
2020-07-07,2021-04,240.0
2020-07-08,2021-04,240.0
2020-07-09,2021-04,240.0
2020-07-10,2021-04,240.0
2020-07-13,2021-04,240.0
2020-07-14,2021-04,240.0
2020-07-15,2021-04,240.0
2020-07-16,2021-04,240.0
2020-07-17,2021-04,240.0
2020-07-21,2021-04,240.0
2020-07-22,2021-04,240.0
2020-07-23,2021-04,240.0
2020-07-24,2021-04,240.0
2020-07-27,2021-04,239.28
2020-07-28,2021-04,238.08
2020-07-29,2021-04,238.08
2020-07-30,2021-04,238.08
2020-07-31,2021-04,234.51
2020-08-03,2021-04,234.0
2020-08-04,2021-04,232.83
2020-08-05,2021-04,232.83
2020-08-06,2021-04,234.0
2020-08-10,2021-04,234.0
2020-08-11,2021-04,234.0
2020-08-12,2021-04,234.0
2020-08-13,2021-04,234.7
2020-08-14,2021-04,235.0
2020-08-18,2021-04,235.0
2020-08-19,2021-04,234.41
2020-08-20,2021-04,233.83
2020-08-21,2021-04,232.0
2020-08-24,2021-04,230.5
2020-08-25,2021-04,228.5
2020-08-26,2021-04,227.81
2020-08-27,2021-04,227.81
2020-08-28,2021-04,227.81
2020-08-31,2021-04,227.0
2020-09-01,2021-04,227.0
2020-09-02,2021-04,227.0
2020-09-03,2021-04,227.0
2020-09-04,2021-04,227.0
2020-09-07,2021-04,225.87
2020-09-08,2021-04,224.74
2020-09-09,2021-04,222.5
2020-09-10,2021-04,221.0
2020-09-11,2021-04,220.0
2020-09-14,2021-04,220.0
2020-09-15,2021-04,219.34
2020-09-16,2021-04,219.34
2020-09-17,2021-04,218.0
2020-09-18,2021-04,218.0
2020-09-21,2021-04,217.5
2020-09-22,2021-04,217.5
2020-09-23,2021-04,216.85
2020-09-24,2021-04,216.85
2020-09-25,2021-04,216.85
2020-09-28,2021-04,215.76
2020-09-29,2021-04,215.76
2020-09-30,2021-04,215.0
2020-10-01,2021-04,215.0
2020-10-02,2021-04,215.0
2020-10-05,2021-04,214.0
2020-10-06,2021-04,214.0
2020-10-07,2021-04,213.0
2020-10-08,2021-04,213.0
2020-10-09,2021-04,213.0
2020-10-13,2021-04,213.0
2020-10-14,2021-04,213.0
2020-10-15,2021-04,214.0
2020-10-16,2021-04,214.0
2020-10-19,2021-04,214.0
2020-10-20,2021-04,215.07
2020-10-21,2021-04,215.07
2020-10-22,2021-04,215.07
2020-10-23,2021-04,215.07
2020-10-26,2021-04,215.07
2020-10-27,2021-04,215.07
2020-10-28,2021-04,215.07
2020-10-29,2021-04,216.5
2020-10-30,2021-04,216.5
2020-11-03,2021-04,216.5
2020-11-04,2021-04,216.5
2020-11-05,2021-04,217.0
2020-11-06,2021-04,217.0
2020-11-09,2021-04,218.0
2020-11-10,2021-04,220.0
2020-11-11,2021-04,220.0
2020-11-12,2021-04,220.0
2020-11-13,2021-04,220.0
2020-11-17,2021-04,220.0
2020-11-18,2021-04,220.0
2020-11-19,2021-04,220.0
2020-11-20,2021-04,220.0
2020-11-23,2021-04,220.0
2020-11-24,2021-04,220.0
2020-11-25,2021-04,220.0
2020-11-26,2021-04,220.0
2020-11-27,2021-04,220.0
2020-11-30,2021-04,220.0
2020-12-01,2021-04,220.0
2020-12-02,2021-04,220.0
2020-12-03,2021-04,220.0
2020-12-04,2021-04,220.0
2020-12-07,2021-04,218.21
2020-12-09,2021-04,218.21
2020-12-10,2021-04,218.21
2020-12-11,2021-04,218.0
2020-12-14,2021-04,218.0
2020-12-15,2021-04,218.0
2020-12-16,2021-04,218.0
2020-12-17,2021-04,218.0
2020-12-18,2021-04,218.0
2020-12-21,2021-04,218.0
2020-12-22,2021-04,218.0
2020-12-23,2021-04,218.0
2020-12-24,2021-04,218.0
2020-12-28,2021-04,218.0
2020-12-29,2021-04,218.0
2020-12-30,2021-04,218.0
2021-01-04,2021-04,217.5
2021-01-05,2021-04,217.0
2021-01-06,2021-04,217.0
2021-01-07,2021-04,217.0
2021-01-08,2021-04,216.5
2021-01-12,2021-04,216.5
2021-01-13,2021-04,216.0
2021-01-14,2021-04,216.0
2021-01-15,2021-04,216.0
2021-01-18,2021-04,216.0
2021-01-19,2021-04,216.0
2021-01-20,2021-04,216.0
2021-01-21,2021-04,216.0
2021-01-22,2021-04,216.0
2021-01-25,2021-04,216.0
2021-01-26,2021-04,216.0
2021-01-27,2021-04,216.0
2021-01-28,2021-04,216.0
2021-01-29,2021-04,216.0
2021-02-01,2021-04,216.0
2021-02-02,2021-04,216.0
2021-02-03,2021-04,217.0
2021-02-04,2021-04,218.09
2021-02-05,2021-04,218.83
2021-02-08,2021-04,218.83
2021-02-09,2021-04,218.83
2021-02-10,2021-04,220.0
2021-02-11,2021-04,220.0
2021-02-12,2021-04,220.0
2021-02-15,2021-04,221.0
2021-02-16,2021-04,221.99
2021-02-17,2021-04,223.0
2021-02-18,2021-04,224.0
2021-02-19,2021-04,225.0
2021-02-22,2021-04,225.0
2021-02-23,2021-04,225.0
2021-02-24,2021-04,225.0
2021-02-25,2021-04,225.0
2021-02-26,2021-04,225.0
2021-03-01,2021-04,225.0
2021-03-02,2021-04,225.0
2021-03-03,2021-04,223.34
2021-03-04,2021-04,221.66
2021-03-05,2021-04,219.44
2021-03-08,2021-04,217.11
2021-03-09,2021-04,214.79
2021-03-10,2021-04,212.47
2021-03-11,2021-04,210.15
2021-03-12,2021-04,207.84
2021-03-15,2021-04,204.72
2021-03-16,2021-04,202.47
2021-03-17,2021-04,200.22
2021-03-18,2021-04,197.94
2021-03-19,2021-04,193.98
2021-03-23,2021-04,188.16
2021-03-24,2021-04,182.52
2021-03-25,2021-04,177.04
2021-03-26,2021-04,171.53
2021-03-29,2021-04,169.36
2021-03-30,2021-04,167.17
2021-03-31,2021-04,165.0
2021-04-05,2021-04,165.0
2021-04-06,2021-04,165.0
2021-04-07,2021-04,165.0
2021-04-08,2021-04,164.0
2021-04-09,2021-04,162.36
2021-04-12,2021-04,160.74
2021-04-13,2021-04,159.13
2021-04-14,2021-04,157.54
2021-04-15,2021-04,156.5
2021-04-16,2021-04,156.5
2021-04-19,2021-04,156.5
2021-04-20,2021-04,156.5
2021-04-21,2021-04,156.5
2021-04-22,2021-04,156.5
2021-04-23,2021-04,156.5
2021-04-26,2021-04,156.5
2021-04-27,2021-04,156.5
2021-04-28,2021-04,156.5
2021-04-29,2021-04,156.5
2021-04-30,2021-04,156.0
2020-01-02,2021-05,192.0
2020-01-03,2021-05,192.0
2020-01-07,2021-05,192.0
2020-01-08,2021-05,192.95
2020-01-09,2021-05,193.9
2020-01-10,2021-05,194.9
2020-01-13,2021-05,196.0
2020-01-14,2021-05,197.6
2020-01-15,2021-05,198.6
2020-01-16,2021-05,199.6
2020-01-17,2021-05,200.0
2020-01-20,2021-05,201.0
2020-01-21,2021-05,202.0
2020-01-22,2021-05,202.0
2020-01-23,2021-05,203.0
2020-01-24,2021-05,203.0
2020-01-27,2021-05,203.6
2020-01-28,2021-05,204.5
2020-01-29,2021-05,205.5
2020-01-30,2021-05,206.5
2020-01-31,2021-05,207.1
2020-02-03,2021-05,208.1
2020-02-04,2021-05,209.75
2020-02-05,2021-05,211.45
2020-02-06,2021-05,211.45
2020-02-07,2021-05,213.6
2020-02-10,2021-05,216.8
2020-02-11,2021-05,219.3
2020-02-12,2021-05,220.85
2020-02-13,2021-05,223.1
